close_time,open,high,low,close,volume,taker_buy_volume,trades
2026-04-18 00:00:59.999000+00:00,77030.6,77065.5,76993.3,77065.5,179.968,144.203,4240
2026-04-18 00:01:59.999000+00:00,77065.4,77152.4,77065.4,77139.2,132.322,101.087,3725
2026-04-18 00:02:59.999000+00:00,77139.3,77146.9,77116.8,77145.2,68.432,49.21,2292
2026-04-18 00:03:59.999000+00:00,77145.2,77149.6,77116.9,77149.6,39.458,25.167,1516
2026-04-18 00:04:59.999000+00:00,77149.6,77149.6,77117.4,77131.4,37.239,21.744,1580
2026-04-18 00:05:59.999000+00:00,77131.5,77149.6,77131.4,77140.0,27.908,18.77,1003
2026-04-18 00:06:59.999000+00:00,77140.1,77149.6,77132.5,77132.5,30.223,13.16,1229
2026-04-18 00:07:59.999000+00:00,77132.6,77149.6,77132.5,77149.6,17.749,14.331,647
2026-04-18 00:08:59.999000+00:00,77149.6,77159.9,77149.4,77149.4,55.884,31.297,1738
2026-04-18 00:09:59.999000+00:00,77149.4,77149.4,77038.0,77049.6,112.945,45.897,3800
2026-04-18 00:10:59.999000+00:00,77049.6,77090.2,77045.6,77090.2,92.904,70.172,1530
2026-04-18 00:11:59.999000+00:00,77090.2,77115.1,77080.0,77080.0,37.164,16.155,1441
2026-04-18 00:12:59.999000+00:00,77080.0,77085.6,77048.0,77072.9,75.985,49.631,2649
2026-04-18 00:13:59.999000+00:00,77072.9,77078.6,77061.1,77067.0,25.32,15.359,1020
2026-04-18 00:14:59.999000+00:00,77067.1,77067.1,77028.4,77055.1,44.037,15.638,1660
2026-04-18 00:15:59.999000+00:00,77055.1,77100.0,77055.1,77100.0,38.349,30.01,1183
2026-04-18 00:16:59.999000+00:00,77099.9,77157.6,77099.9,77157.6,36.086,31.716,1566
2026-04-18 00:17:59.999000+00:00,77157.6,77158.9,77138.8,77143.7,42.13,10.734,1474
2026-04-18 00:18:59.999000+00:00,77143.8,77190.0,77141.4,77162.2,41.711,30.917,2384
2026-04-18 00:19:59.999000+00:00,77162.3,77175.3,77160.0,77165.8,33.244,21.378,1024
2026-04-18 00:20:59.999000+00:00,77165.9,77165.9,77128.6,77143.0,22.242,7.163,1405
2026-04-18 00:21:59.999000+00:00,77143.0,77155.0,77143.0,77147.1,7.854,4.051,650
2026-04-18 00:22:59.999000+00:00,77147.1,77165.1,77143.4,77143.4,16.086,8.8,818
2026-04-18 00:23:59.999000+00:00,77143.4,77143.5,77104.1,77110.3,13.514,2.837,957
2026-04-18 00:24:59.999000+00:00,77110.4,77133.3,77110.3,77133.3,12.867,10.774,656
2026-04-18 00:25:59.999000+00:00,77133.3,77150.0,77133.2,77149.9,8.055,6.145,736
2026-04-18 00:26:59.999000+00:00,77149.9,77169.9,77149.9,77167.5,26.894,20.016,1144
2026-04-18 00:27:59.999000+00:00,77167.6,77167.6,77155.1,77157.1,37.944,32.846,704
2026-04-18 00:28:59.999000+00:00,77157.1,77184.5,77157.1,77181.4,14.416,8.365,688
2026-04-18 00:29:59.999000+00:00,77181.4,77181.4,77178.3,77178.3,15.63,7.426,344
2026-04-18 00:30:59.999000+00:00,77178.4,77216.2,77170.4,77187.6,84.049,47.48,2531
2026-04-18 00:31:59.999000+00:00,77187.7,77211.2,77181.4,77211.2,22.814,17.875,920
2026-04-18 00:32:59.999000+00:00,77211.1,77211.2,77170.5,77176.9,59.091,22.73,1116
2026-04-18 00:33:59.999000+00:00,77176.9,77183.2,77119.4,77119.4,34.574,9.403,1826
2026-04-18 00:34:59.999000+00:00,77119.4,77119.4,76986.4,77029.6,144.521,42.202,4111
2026-04-18 00:35:59.999000+00:00,77029.5,77068.3,77029.5,77052.7,56.363,28.284,2112
