decision_time,side,signal_entry,stop,target,size,zone,setup_type,entry_type,limit_price,valid_until,max_holding_minutes,entry_time,entry,entry_fee_bps,risk_price,mfe_r,trailed,exit,pnl,equity,exit_time,exit_reason,r_multiple,hold_minutes
2026-07-01 15:15:59.999000+00:00,long,59867.9,59867.9,61416.16630451044,0.24220639492543553,,continuation,limit,59867.9,2026-07-01T15:45:59.999000+00:00,1080.0,2026-07-01 15:16:59.999000+00:00,59867.9,2,1032.1775363402921,1.4087692754443024,True,59855.92642,-13.048899368857285,99986.95110063114,2026-07-02 00:02:59.999000+00:00,breakeven_stop,-0.052195597475429165,526.0
2026-07-02 00:02:59.999000+00:00,long,59892.4,59892.4,61109.0984824941,0.30817090020426435,,continuation,limit,59892.4,2026-07-02T00:32:59.999000+00:00,1080.0,2026-07-02 00:03:59.999000+00:00,59892.4,2,811.1323216627279,1.6421488386377616,True,61096.8766627976,358.0790987442638,100345.0301993754,2026-07-02 09:42:59.999000+00:00,target,1.4325033208938545,579.0
2026-07-02 09:42:59.999000+00:00,long,61080.2,61080.2,62033.16941706435,0.39486457436046435,,continuation,limit,61080.2,2026-07-02T10:12:59.999000+00:00,1080.0,2026-07-02 09:43:59.999000+00:00,61080.2,2,635.3129447095707,1.5694627479309804,True,62020.762783180944,354.3263405561219,100699.35653993151,2026-07-02 13:36:59.999000+00:00,target,1.4124320451231607,233.0
2026-07-02 14:00:59.999000+00:00,long,61878.6,60973.312760979956,63236.530858530066,0.2780867557818901,,continuation,limit,61878.6,2026-07-02T14:30:59.999000+00:00,1080.0,2026-07-02 14:01:59.999000+00:00,61878.6,2,905.2872390200428,0.3329330040333514,False,61766.6442,-43.16319188878625,100656.19334804273,2026-07-03 08:01:59.999000+00:00,time_exit,-0.17145369492672113,1080.0
2026-07-03 08:01:59.999000+00:00,long,61779.0,61779.0,62513.416601473415,0.5139599571930743,,continuation,limit,61779.0,2026-07-03T08:31:59.999000+00:00,1080.0,2026-07-03 08:02:59.999000+00:00,61779.0,2,489.61106764894794,1.0067174387352937,True,61766.6442,-28.57356378266704,100627.61978426005,2026-07-03 14:13:59.999000+00:00,breakeven_stop,-0.11354915314099724,371.0
2026-07-03 20:15:59.999000+00:00,long,62393.9,62393.9,63196.73514681232,0.4700262260431255,,continuation,limit,62393.9,2026-07-03T20:45:59.999000+00:00,1080.0,2026-07-03 20:16:59.999000+00:00,62393.9,2,535.2234312082146,1.052457660025087,True,62381.421220000004,-26.391159733665333,100601.22862452638,2026-07-04 01:25:59.999000+00:00,breakeven_stop,-0.10490622670096564,309.0
2026-07-04 01:30:59.999000+00:00,long,62491.9,62491.9,63363.589194884735,0.4327856873250099,,continuation,limit,62491.9,2026-07-04T02:00:59.999000+00:00,1080.0,2026-07-04 01:31:59.999000+00:00,62491.9,2,581.1261299231555,1.597071534406351,True,63350.91647704576,352.6522314979131,100953.88085602429,2026-07-04 17:51:59.999000+00:00,target,1.4021786267208163,980.0
2026-07-04 17:51:59.999000+00:00,long,63283.0,62818.697419157084,63979.45387126437,0.5435780729064021,,continuation,limit,63283.0,2026-07-04T18:21:59.999000+00:00,1080.0,2026-07-04 17:52:59.999000+00:00,63283.0,2,464.30258084291563,0.3596792412758524,False,62806.13367967326,-283.1639442308742,100670.71691179341,2026-07-05 01:23:59.999000+00:00,stop,-1.1219536755985002,451.0
2026-07-05 23:15:59.999000+00:00,long,63935.0,63261.59318317578,64945.110225236334,0.37373662694177484,,continuation,limit,63935.0,2026-07-05T23:45:59.999000+00:00,1080.0,2026-07-05 23:16:59.999000+00:00,63934.9,2,673.3068168242244,0.0010396449025999299,False,63248.940864539145,-272.96623918918476,100397.75067260422,2026-07-06 03:22:59.999000+00:00,stop,-1.0847515094798141,246.0
2026-07-06 21:15:59.999000+00:00,long,64341.9,63392.256729324916,65766.36490601263,0.2643038543337256,,continuation,limit,64341.9,2026-07-06T21:45:59.999000+00:00,1080.0,2026-07-06 21:16:59.999000+00:00,64341.9,2,949.6432706750857,0.18501684308792593,False,63379.57827797905,-266.12223608469367,100131.62843651953,2026-07-07 02:34:59.999000+00:00,stop,-1.0602717064947593,318.0
2026-07-07 12:15:59.999000+00:00,long,63748.5,63130.310485924354,64675.78427111347,0.4049390444055098,,continuation,limit,63748.5,2026-07-07T12:45:59.999000+00:00,1080.0,2026-07-07 12:16:59.999000+00:00,63748.4,2,618.0895140756475,0.0025886218153876044,False,63117.68442382717,-273.34361335060817,99858.28482316893,2026-07-07 13:24:59.999000+00:00,stop,-1.0921138168704252,68.0
2026-07-09 08:45:59.999000+00:00,long,62984.5,62984.5,64096.20447064593,0.3368418297979038,,continuation,limit,62984.5,2026-07-09T09:15:59.999000+00:00,1080.0,2026-07-09 08:46:59.999000+00:00,62984.5,2,741.1363137639491,1.2876173819543082,True,63803.53674,260.8968212959901,100119.18164446492,2026-07-10 02:46:59.999000+00:00,time_exit,1.0450683055812218,1080.0
2026-07-10 03:30:59.999000+00:00,long,63802.0,63801.9,64751.29212257884,0.3955019980012132,,continuation,limit,63802.0,2026-07-10T04:00:59.999000+00:00,1080.0,2026-07-10 03:31:59.999000+00:00,63801.9,2,632.7614150525624,1.387726841604361,True,63789.13962,-22.707877655753506,100096.47376680917,2026-07-10 14:33:59.999000+00:00,breakeven_stop,-0.09073772269320551,662.0
2026-07-10 14:33:59.999000+00:00,long,64032.5,63373.34293069782,65021.235603953275,0.37963817134198563,,continuation,limit,64032.5,2026-07-10T15:03:59.999000+00:00,1080.0,2026-07-10 14:34:59.999000+00:00,64032.5,2,659.1570693021786,0.3886782254663901,False,64210.55532,50.54637093995164,100147.02013774912,2026-07-11 08:34:59.999000+00:00,time_exit,0.20199061580414038,1080.0
2026-07-11 20:30:59.999000+00:00,long,64328.7,64027.07192204981,64781.142116925286,0.830053859858887,,continuation,limit,64328.7,2026-07-11T21:00:59.999000+00:00,1080.0,2026-07-11 20:31:59.999000+00:00,64328.7,2,301.62807795019035,0.36535060246679807,False,64014.2665076654,-298.24363562854353,99848.77650212057,2026-07-11 23:21:59.999000+00:00,stop,-1.1912232045179925,170.0
2026-07-14 12:45:59.999000+00:00,long,63674.0,63674.0,64574.68993746759,0.41571788060130915,,continuation,limit,63674.0,2026-07-14T13:15:59.999000+00:00,1080.0,2026-07-14 12:46:59.999000+00:00,63674.0,2,600.4599583117233,0.8130433898917079,True,63661.2652,-23.82073125443336,99824.95577086613,2026-07-14 13:47:59.999000+00:00,breakeven_stop,-0.09542723341803827,61.0
2026-07-15 05:15:59.999000+00:00,long,64608.6,64608.6,65355.946119907785,0.5008972070222802,,continuation,limit,64608.6,2026-07-15T05:45:59.999000+00:00,1080.0,2026-07-15 05:16:59.999000+00:00,64608.6,2,498.2307466051934,1.3074263369702914,True,64595.67828,-29.12280433392799,99795.83296653221,2026-07-15 07:23:59.999000+00:00,breakeven_stop,-0.116695486049701,127.0
2026-07-15 08:00:59.999000+00:00,long,64579.8,64579.8,65469.21372598185,0.42076523297565327,,continuation,limit,64579.8,2026-07-15T08:30:59.999000+00:00,1080.0,2026-07-15 08:02:59.999000+00:00,64579.8,2,592.9424839878993,1.5316831303633347,True,65456.11988323665,349.5195231465846,100145.3524896788,2026-07-15 13:17:59.999000+00:00,target,1.4009383468498118,315.0
2026-07-15 13:17:59.999000+00:00,long,65485.0,64852.57604136636,66433.63593795046,0.39587902672933056,,continuation,limit,65485.0,2026-07-15T13:47:59.999000+00:00,1080.0,2026-07-15 13:18:59.999000+00:00,65485.0,2,632.4239586336407,0.10356976377288664,False,64839.605526158084,-273.5172837387047,99871.8352059401,2026-07-15 13:52:59.999000+00:00,stop,-1.0924811863511887,34.0
2026-07-18 13:15:59.999000+00:00,long,63999.9,63999.9,64351.40370386673,1.0654777685195465,,continuation,limit,63999.9,2026-07-18T13:45:59.999000+00:00,1080.0,2026-07-18 13:16:59.999000+00:00,63999.9,2,234.33580257781432,1.8503361211994735,True,64338.533423125955,312.89265138013513,100184.72785732023,2026-07-18 17:20:59.999000+00:00,target,1.2531767369046192,244.0
2026-07-18 18:30:59.999000+00:00,long,64509.4,64509.4,65017.56876324592,0.7393070110512421,,continuation,limit,64509.4,2026-07-18T19:00:59.999000+00:00,1080.0,2026-07-18 18:31:59.999000+00:00,64509.4,2,338.7791754972859,1.297010063723712,True,64496.498120000004,-42.918257303666465,100141.80960001657,2026-07-19 09:38:59.999000+00:00,breakeven_stop,-0.1713564860496058,907.0
2026-07-19 09:38:59.999000+00:00,long,64515.9,64261.098061311655,64898.102908032524,0.9825456010609684,,continuation,limit,64515.9,2026-07-19T10:08:59.999000+00:00,1080.0,2026-07-19 09:39:59.999000+00:00,64515.9,2,254.80193868834613,0.6350030177670539,False,64248.2458416994,-307.2237942564549,99834.58580576011,2026-07-19 12:29:59.999000+00:00,stop,-1.2271549534946868,170.0
2026-07-20 18:15:59.999000+00:00,long,65711.9,65711.9,66987.13744319018,0.2935764619920794,,continuation,limit,65711.9,2026-07-20T18:45:59.999000+00:00,1080.0,2026-07-20 18:16:59.999000+00:00,65711.9,2,850.1582954601254,0.8423137241899591,True,66355.2263,175.2669993519809,100009.8528051121,2026-07-21 12:16:59.999000+00:00,time_exit,0.7022295848173628,1080.0
2026-07-21 12:16:59.999000+00:00,long,66368.5,66368.5,67052.62961272839,0.5481957527367934,,continuation,limit,66368.5,2026-07-21T12:46:59.999000+00:00,1080.0,2026-07-21 12:17:59.999000+00:00,66368.5,2,456.0864084855857,1.2181902149745056,True,66355.2263,-32.740998540981984,99977.11180657112,2026-07-21 17:18:59.999000+00:00,breakeven_stop,-0.13095109180806197,301.0
2026-07-21 17:18:59.999000+00:00,long,66417.3,65830.73753925231,67297.14369112154,0.42611451676914963,,continuation,limit,66417.3,2026-07-21T17:48:59.999000+00:00,1080.0,2026-07-21 17:19:59.999000+00:00,66417.2,2,586.4624607476871,0.5009698312581409,False,65817.57139174447,-275.1936325786513,99701.91817399247,2026-07-22 06:20:59.999000+00:00,stop,-1.1012142757236998,781.0
2026-07-26 07:00:59.999000+00:00,long,64412.9,64412.9,64761.25239125266,1.0732872876457438,,continuation,limit,64412.9,2026-07-26T07:30:59.999000+00:00,1080.0,2026-07-26 07:01:59.999000+00:00,64412.9,2,232.23492750176956,0.9735830972207044,True,64400.017420000004,-62.21327870268136,99639.70489528979,2026-07-26 12:50:59.999000+00:00,breakeven_stop,-0.24959711845909144,349.0
2026-07-26 14:15:59.999000+00:00,long,64645.2,64645.2,65057.65232260049,0.9059202067320208,,continuation,limit,64645.2,2026-07-26T14:45:59.999000+00:00,1080.0,2026-07-26 14:16:59.999000+00:00,64645.2,2,274.9682150669905,0.9593836143415096,True,64632.27096,-52.701197314110594,99587.00369797568,2026-07-26 17:02:59.999000+00:00,breakeven_stop,-0.21156705499878395,166.0
