decision_time,side,signal_entry,stop,target,size,zone,setup_type,entry_type,limit_price,valid_until,max_holding_minutes,entry_time,entry,entry_fee_bps,risk_price,mfe_r,trailed,exit,pnl,equity,exit_time,exit_reason,r_multiple,hold_minutes
2026-07-21 05:15:59.999000+00:00,long,65496.3,65496.3,66208.18207671307,0.5266222770436834,,continuation,limit,65496.3,2026-07-21T05:45:59.999000+00:00,1080.0,2026-07-21 05:16:59.999000+00:00,65496.3,2,474.58805114204733,1.5198444172040755,True,66194.94044029772,343.5913922438795,100315.04745230285,2026-07-21 07:47:59.999000+00:00,target,1.3747579790673887,151.0
2026-07-21 08:00:59.999000+00:00,long,66170.7,66170.7,67010.73341180239,0.44781722091148063,,continuation,limit,66170.7,2026-07-21T08:30:59.999000+00:00,1080.0,2026-07-21 08:01:59.999000+00:00,66170.7,2,560.0222745349311,1.345303632120111,True,66157.46586,-26.666177843892818,100288.38127445897,2026-07-21 17:46:59.999000+00:00,breakeven_stop,-0.10632972229444111,585.0
2026-07-21 17:46:59.999000+00:00,long,66019.0,66019.0,66857.18359081433,0.4486862232817596,,continuation,limit,66019.0,2026-07-21T18:16:59.999000+00:00,1080.0,2026-07-21 17:47:59.999000+00:00,66019.0,2,558.7890605428838,1.2383921749071052,True,66005.7962,-26.656672015778476,100261.7246024432,2026-07-22 05:22:59.999000+00:00,breakeven_stop,-0.10632008085892643,695.0
2026-07-26 07:00:59.999000+00:00,long,64412.9,64412.9,64761.25239125266,1.0793135821664772,,continuation,limit,64412.9,2026-07-26T07:30:59.999000+00:00,1080.0,2026-07-26 07:01:59.999000+00:00,64412.9,2,232.23492750176956,0.9735830972207044,True,64400.017420000004,-62.56259388127181,100199.16200856192,2026-07-26 12:50:59.999000+00:00,breakeven_stop,-0.24959711845909147,349.0
2026-07-26 14:15:59.999000+00:00,long,64645.2,64645.2,65057.65232260049,0.9110067684018472,,continuation,limit,64645.2,2026-07-26T14:45:59.999000+00:00,1080.0,2026-07-26 14:16:59.999000+00:00,64645.2,2,274.9682150669905,0.9593836143415096,True,64632.27096,-52.99710404874336,100146.16490451318,2026-07-26 17:02:59.999000+00:00,breakeven_stop,-0.21156705499878395,166.0
2026-07-26 17:02:59.999000+00:00,long,64679.3,64679.2,65170.17930242233,0.7650518498920529,,continuation,limit,64679.3,2026-07-26T17:32:59.999000+00:00,1080.0,2026-07-26 17:03:59.999000+00:00,64679.2,2,327.15286828154785,1.5919163501015137,True,65157.14526656185,330.83202474845336,100476.99692926163,2026-07-26 22:02:59.999000+00:00,target,1.3218005888196,299.0
2026-07-26 22:02:59.999000+00:00,long,65082.4,65082.4,65473.561418134246,0.9632563975300232,,continuation,limit,65082.4,2026-07-26T22:32:59.999000+00:00,1080.0,2026-07-26 22:03:59.999000+00:00,65082.4,2,260.7742787561656,1.524690248963436,True,65460.466705850624,320.10935880053603,100797.10628806216,2026-07-26 22:41:59.999000+00:00,target,1.2743587829397454,38.0
2026-07-27 00:00:59.999000+00:00,long,65352.7,64915.15986315269,66009.01020527097,0.575930627841105,,continuation,limit,65352.7,2026-07-27T00:30:59.999000+00:00,1080.0,2026-07-27 00:01:59.999000+00:00,65352.6,2,437.4401368473118,0.03520481707735204,False,64902.176831180055,-285.62978692777773,100511.47650113438,2026-07-27 01:35:59.999000+00:00,stop,-1.1337431924054162,94.0
2026-07-27 04:00:59.999000+00:00,long,65256.2,65256.1,65927.34875899661,0.5616013317863487,,continuation,limit,65256.2,2026-07-27T04:30:59.999000+00:00,1080.0,2026-07-27 04:01:59.999000+00:00,65256.1,2,447.3325059977433,1.0426248791371187,True,65243.04878,-32.97945660919879,100478.49704452518,2026-07-27 07:38:59.999000+00:00,breakeven_stop,-0.13127587108614336,217.0
2026-07-27 08:00:59.999000+00:00,long,65214.6,65214.6,65927.46469639384,0.5285636472433711,,continuation,limit,65214.6,2026-07-27T08:30:59.999000+00:00,1080.0,2026-07-27 08:01:59.999000+00:00,65214.6,2,475.24313092922966,0.9994884072732477,True,65201.55708,-31.01961313988277,100447.4774313853,2026-07-27 13:57:59.999000+00:00,breakeven_stop,-0.12348756819536046,356.0
2026-07-27 13:57:59.999000+00:00,long,65200.7,64597.98497468669,66104.77253796996,0.41664581606858975,,continuation,limit,65200.7,2026-07-27T14:27:59.999000+00:00,1080.0,2026-07-27 13:58:59.999000+00:00,65200.6,2,602.6150253133092,0.346323923621881,False,64585.06537769175,-275.3475851041881,100172.12984628111,2026-07-27 14:30:59.999000+00:00,stop,-1.0966657770497767,32.0
