close_time,open,high,low,close,volume,taker_buy_volume,trades
2026-06-23 15:57:59.999000+00:00,62371.0,62434.0,62361.7,62413.3,88.66,56.653,2849
2026-06-23 15:58:59.999000+00:00,62413.2,62451.4,62413.2,62415.3,103.752,63.153,2760
2026-06-23 15:59:59.999000+00:00,62415.3,62457.4,62407.7,62455.8,67.922,29.754,1800
2026-06-23 16:00:59.999000+00:00,62455.9,62488.5,62450.0,62486.1,235.481,155.455,5031
2026-06-23 16:01:59.999000+00:00,62486.0,62519.8,62439.0,62451.9,247.134,105.583,4874
2026-06-23 16:02:59.999000+00:00,62451.9,62473.7,62393.4,62405.4,100.627,29.571,3225
2026-06-23 16:03:59.999000+00:00,62405.4,62421.4,62395.4,62403.8,84.154,35.329,2037
2026-06-23 16:04:59.999000+00:00,62403.9,62449.5,62400.1,62419.3,127.427,84.604,3420
2026-06-23 16:05:59.999000+00:00,62419.3,62525.5,62419.3,62516.0,212.712,146.523,4597
2026-06-23 16:06:59.999000+00:00,62516.0,62608.8,62479.8,62557.2,786.029,387.52,6793
2026-06-23 16:07:59.999000+00:00,62557.3,62709.4,62529.2,62670.6,880.531,583.297,13620
2026-06-23 16:08:59.999000+00:00,62670.7,62718.0,62645.6,62711.4,409.672,246.356,6665
2026-06-23 16:09:59.999000+00:00,62711.3,62711.4,62636.2,62688.2,207.936,69.847,4826
2026-06-23 16:10:59.999000+00:00,62688.2,62779.1,62673.4,62753.4,443.201,288.82,9189
2026-06-23 16:11:59.999000+00:00,62753.4,62778.3,62696.7,62696.7,180.282,75.146,4854
2026-06-23 16:12:59.999000+00:00,62696.7,62808.6,62678.7,62800.1,894.844,516.207,10141
2026-06-23 16:13:59.999000+00:00,62800.1,62806.4,62685.8,62686.9,295.028,72.12,4321
2026-06-23 16:14:59.999000+00:00,62686.9,62812.2,62661.8,62759.0,617.847,470.177,10672
2026-06-23 16:15:59.999000+00:00,62758.9,62801.0,62657.7,62671.5,521.549,325.73,9707
2026-06-23 16:16:59.999000+00:00,62671.4,62671.5,62595.0,62647.3,153.437,54.8,4743
2026-06-23 16:17:59.999000+00:00,62647.2,62648.9,62604.6,62648.2,145.019,73.94,3842
2026-06-23 16:18:59.999000+00:00,62648.3,62688.4,62648.3,62681.9,84.22,58.378,2540
2026-06-23 16:19:59.999000+00:00,62681.9,62681.9,62638.2,62649.6,68.874,25.169,2322
2026-06-23 16:20:59.999000+00:00,62649.6,62649.7,62583.9,62587.2,151.281,45.505,3875
2026-06-23 16:21:59.999000+00:00,62587.3,62611.0,62550.0,62564.0,106.974,41.472,3004
2026-06-23 16:22:59.999000+00:00,62564.1,62586.5,62550.0,62580.9,107.46,77.956,3445
2026-06-23 16:23:59.999000+00:00,62580.9,62594.2,62568.1,62594.1,46.49,32.614,2016
2026-06-23 16:24:59.999000+00:00,62594.1,62594.2,62571.7,62572.2,31.797,11.941,1713
2026-06-23 16:25:59.999000+00:00,62572.2,62594.4,62551.8,62577.0,35.601,23.234,1908
2026-06-23 16:26:59.999000+00:00,62577.0,62587.4,62563.0,62563.2,30.083,12.918,1851
2026-06-23 16:27:59.999000+00:00,62563.0,62570.2,62541.1,62566.2,51.987,19.724,2297
2026-06-23 16:28:59.999000+00:00,62566.3,62583.0,62543.2,62572.4,54.351,23.046,2389
2026-06-23 16:29:59.999000+00:00,62572.4,62572.4,62552.2,62557.0,23.626,9.648,1331
2026-06-23 16:30:59.999000+00:00,62557.0,62592.3,62550.0,62554.9,64.733,33.456,2799
2026-06-23 16:31:59.999000+00:00,62554.9,62585.8,62551.8,62580.0,26.649,15.0,1548
2026-06-23 16:32:59.999000+00:00,62580.1,62610.9,62570.0,62593.8,116.927,69.195,2657
2026-06-23 16:33:59.999000+00:00,62593.8,62634.9,62593.8,62605.7,44.291,27.552,2053
2026-06-23 16:34:59.999000+00:00,62605.7,62625.2,62596.2,62596.3,33.944,15.579,1720
2026-06-23 16:35:59.999000+00:00,62596.3,62622.2,62570.2,62574.5,28.704,12.235,2427
2026-06-23 16:36:59.999000+00:00,62574.5,62597.4,62574.5,62590.5,51.527,39.05,1939
2026-06-23 16:37:59.999000+00:00,62590.6,62609.8,62574.2,62574.2,27.043,12.138,1318
2026-06-23 16:38:59.999000+00:00,62574.2,62581.8,62562.8,62562.8,22.246,6.634,870
2026-06-23 16:39:59.999000+00:00,62562.8,62576.4,62550.0,62575.4,30.308,20.405,1331
2026-06-23 16:40:59.999000+00:00,62575.4,62629.4,62575.4,62601.0,53.269,35.303,2898
2026-06-23 16:41:59.999000+00:00,62601.0,62606.6,62569.3,62595.4,35.006,11.212,2135
2026-06-23 16:42:59.999000+00:00,62595.4,62610.0,62585.4,62609.9,19.072,12.16,1594
2026-06-23 16:43:59.999000+00:00,62610.0,62610.0,62587.9,62590.0,12.145,6.662,1255
2026-06-23 16:44:59.999000+00:00,62590.1,62618.7,62590.0,62595.1,23.158,8.959,1266
2026-06-23 16:45:59.999000+00:00,62595.2,62614.7,62586.0,62590.7,24.512,9.467,1482
2026-06-23 16:46:59.999000+00:00,62590.8,62608.2,62568.7,62576.4,29.248,10.994,1669
2026-06-23 16:47:59.999000+00:00,62576.4,62605.2,62562.1,62572.2,22.609,10.722,1998
2026-06-23 16:48:59.999000+00:00,62572.3,62609.8,62572.2,62587.1,59.062,42.095,2033
2026-06-23 16:49:59.999000+00:00,62587.1,62587.2,62541.2,62544.1,60.646,8.76,2156
2026-06-23 16:50:59.999000+00:00,62544.1,62544.2,62475.6,62494.8,94.704,21.416,3567
2026-06-23 16:51:59.999000+00:00,62494.9,62512.3,62474.5,62509.9,58.692,23.064,2170
