close_time,open,high,low,close,volume,taker_buy_volume,trades
2026-07-17 01:18:59.999000+00:00,63922.0,63922.1,63861.0,63875.2,154.074,29.821,3293
2026-07-17 01:19:59.999000+00:00,63875.1,63887.3,63861.0,63867.0,96.404,33.344,2430
2026-07-17 01:20:59.999000+00:00,63866.9,63868.0,63800.0,63829.1,220.405,52.562,4171
2026-07-17 01:21:59.999000+00:00,63829.1,63861.6,63809.0,63857.6,89.99,40.538,2861
2026-07-17 01:22:59.999000+00:00,63857.5,63882.6,63852.3,63882.6,45.851,38.08,1487
2026-07-17 01:23:59.999000+00:00,63882.6,63892.6,63871.7,63875.0,49.4,41.591,1418
2026-07-17 01:24:59.999000+00:00,63875.1,63899.7,63867.6,63889.9,35.895,15.805,2001
2026-07-17 01:25:59.999000+00:00,63890.0,63894.7,63873.6,63880.1,18.141,9.251,1243
2026-07-17 01:26:59.999000+00:00,63880.1,63880.1,63876.4,63876.4,5.699,3.346,278
2026-07-17 01:27:59.999000+00:00,63876.4,63910.9,63876.4,63910.8,30.754,22.818,1220
2026-07-17 01:28:59.999000+00:00,63910.9,63949.9,63910.8,63946.2,64.663,49.099,1772
2026-07-17 01:29:59.999000+00:00,63946.1,63950.0,63910.9,63949.9,68.86,43.023,1924
2026-07-17 01:30:59.999000+00:00,63950.0,63959.6,63913.0,63913.2,49.973,25.621,2514
2026-07-17 01:31:59.999000+00:00,63913.2,63913.3,63881.0,63883.5,29.107,6.171,1565
2026-07-17 01:32:59.999000+00:00,63883.5,63900.0,63850.1,63856.8,65.927,26.509,1697
2026-07-17 01:33:59.999000+00:00,63856.8,63860.0,63835.8,63849.9,69.529,28.438,2378
2026-07-17 01:34:59.999000+00:00,63850.0,63856.8,63800.0,63800.0,51.076,16.265,1812
2026-07-17 01:35:59.999000+00:00,63800.0,63808.2,63789.0,63808.2,90.453,40.703,1955
2026-07-17 01:36:59.999000+00:00,63808.1,63856.6,63808.1,63824.2,52.103,21.934,2378
2026-07-17 01:37:59.999000+00:00,63824.1,63856.7,63820.0,63856.6,45.194,19.496,1265
2026-07-17 01:38:59.999000+00:00,63856.6,63863.2,63840.0,63840.1,30.409,18.44,1394
2026-07-17 01:39:59.999000+00:00,63840.1,63848.3,63825.0,63839.9,24.936,11.959,1193
2026-07-17 01:40:59.999000+00:00,63839.8,63839.9,63820.0,63820.0,22.793,3.911,1063
2026-07-17 01:41:59.999000+00:00,63820.0,63820.1,63771.4,63771.5,82.095,12.515,1818
2026-07-17 01:42:59.999000+00:00,63771.4,63796.7,63759.5,63796.6,117.655,73.829,1897
2026-07-17 01:43:59.999000+00:00,63796.7,63799.9,63742.9,63743.0,87.356,16.612,1970
2026-07-17 01:44:59.999000+00:00,63742.9,63743.0,63700.0,63700.1,136.313,25.205,2281
2026-07-17 01:45:59.999000+00:00,63700.0,63700.0,63641.5,63656.2,407.738,120.679,6475
2026-07-17 01:46:59.999000+00:00,63656.3,63663.2,63634.2,63634.2,88.833,33.709,2121
2026-07-17 01:47:59.999000+00:00,63634.2,63652.5,63552.6,63645.6,517.465,186.035,9164
2026-07-17 01:48:59.999000+00:00,63645.5,63656.0,63617.7,63648.3,102.753,62.745,3109
2026-07-17 01:49:59.999000+00:00,63648.4,63648.4,63596.8,63596.8,65.964,36.534,2301
2026-07-17 01:50:59.999000+00:00,63596.9,63597.7,63555.4,63578.0,170.248,73.577,4622
2026-07-17 01:51:59.999000+00:00,63578.0,63578.0,63454.8,63537.3,1156.226,412.63,15515
2026-07-17 01:52:59.999000+00:00,63537.4,63577.5,63473.0,63534.6,597.951,351.695,12130
2026-07-17 01:53:59.999000+00:00,63534.7,63550.2,63493.8,63494.0,210.518,147.273,4893
2026-07-17 01:54:59.999000+00:00,63493.9,63513.7,63451.0,63476.0,262.201,160.436,5685
2026-07-17 01:55:59.999000+00:00,63476.0,63526.0,63435.6,63499.1,413.2,237.609,7510
2026-07-17 01:56:59.999000+00:00,63499.1,63555.0,63499.0,63527.9,114.586,81.776,3753
2026-07-17 01:57:59.999000+00:00,63527.9,63532.7,63500.0,63532.0,110.842,35.101,3088
2026-07-17 01:58:59.999000+00:00,63532.0,63558.4,63510.0,63522.5,102.993,35.767,2831
2026-07-17 01:59:59.999000+00:00,63522.4,63522.5,63489.8,63510.8,97.382,19.999,2375
2026-07-17 02:00:59.999000+00:00,63510.7,63563.8,63472.1,63550.1,179.907,102.711,5539
2026-07-17 02:01:59.999000+00:00,63550.0,63550.0,63455.7,63455.8,224.074,50.293,5432
2026-07-17 02:02:59.999000+00:00,63455.7,63500.0,63455.7,63494.4,99.294,49.279,3543
2026-07-17 02:03:59.999000+00:00,63494.5,63545.5,63489.1,63503.7,95.485,52.13,3202
2026-07-17 02:04:59.999000+00:00,63503.7,63549.9,63496.9,63546.9,157.341,85.541,3869
2026-07-17 02:05:59.999000+00:00,63547.0,63569.1,63530.2,63552.3,119.022,81.733,2707
2026-07-17 02:06:59.999000+00:00,63552.3,63579.1,63552.3,63562.8,59.033,39.984,2361
2026-07-17 02:07:59.999000+00:00,63562.8,63573.2,63540.5,63540.6,98.986,51.016,1925
2026-07-17 02:08:59.999000+00:00,63540.6,63563.5,63540.5,63554.8,46.253,37.392,1467
2026-07-17 02:09:59.999000+00:00,63554.8,63557.9,63411.2,63422.1,237.016,56.977,5288
2026-07-17 02:10:59.999000+00:00,63422.1,63458.3,63401.0,63426.1,357.919,131.442,5861
2026-07-17 02:11:59.999000+00:00,63426.0,63497.0,63415.0,63497.0,139.133,97.693,3627
2026-07-17 02:12:59.999000+00:00,63496.9,63549.9,63496.9,63543.5,102.312,77.369,2307
2026-07-17 02:13:59.999000+00:00,63543.5,63577.3,63543.4,63577.3,62.012,40.152,2248
2026-07-17 02:14:59.999000+00:00,63577.3,63597.7,63577.2,63584.9,92.132,52.639,2337
2026-07-17 02:15:59.999000+00:00,63584.9,63596.6,63577.2,63596.6,45.127,28.706,1416
2026-07-17 02:16:59.999000+00:00,63596.6,63620.0,63554.4,63612.9,134.227,93.411,4078
2026-07-17 02:17:59.999000+00:00,63612.9,63615.7,63581.0,63614.9,58.476,40.738,1918
2026-07-17 02:18:59.999000+00:00,63614.9,63628.0,63595.3,63595.4,62.452,33.088,2849
2026-07-17 02:19:59.999000+00:00,63595.4,63595.4,63558.0,63577.0,49.721,23.867,2161
2026-07-17 02:20:59.999000+00:00,63577.0,63582.0,63544.5,63547.2,42.364,21.606,1651
2026-07-17 02:21:59.999000+00:00,63547.2,63547.2,63469.8,63503.1,79.564,27.773,3379
2026-07-17 02:22:59.999000+00:00,63503.1,63535.7,63503.0,63535.6,30.219,20.501,1129
2026-07-17 02:23:59.999000+00:00,63535.6,63539.8,63515.0,63521.2,31.867,10.897,1620
2026-07-17 02:24:59.999000+00:00,63521.2,63535.0,63509.5,63516.4,23.264,16.523,1643
2026-07-17 02:25:59.999000+00:00,63516.5,63553.1,63516.4,63553.1,21.022,16.606,1014
2026-07-17 02:26:59.999000+00:00,63553.1,63584.0,63520.0,63528.1,84.426,50.322,3040
2026-07-17 02:27:59.999000+00:00,63528.1,63553.0,63500.0,63525.3,28.824,17.899,2185
2026-07-17 02:28:59.999000+00:00,63525.3,63582.7,63525.2,63582.7,42.012,31.431,1990
2026-07-17 02:29:59.999000+00:00,63582.7,63582.7,63505.2,63505.3,67.434,8.559,2410
2026-07-17 02:30:59.999000+00:00,63505.2,63523.4,63484.4,63512.5,99.112,49.667,2811
2026-07-17 02:31:59.999000+00:00,63512.4,63531.4,63509.7,63523.5,44.895,32.149,1564
2026-07-17 02:32:59.999000+00:00,63523.4,63548.6,63516.1,63548.6,26.537,16.248,1357
2026-07-17 02:33:59.999000+00:00,63548.6,63548.6,63483.5,63490.0,82.847,28.103,2172
2026-07-17 02:34:59.999000+00:00,63489.9,63491.6,63462.8,63466.7,40.61,20.559,1903
2026-07-17 02:35:59.999000+00:00,63466.7,63480.0,63444.7,63480.0,35.768,12.831,1858
2026-07-17 02:36:59.999000+00:00,63479.9,63480.0,63443.5,63443.6,55.336,10.086,1942
2026-07-17 02:37:59.999000+00:00,63443.6,63443.6,63424.2,63432.0,71.229,17.311,1700
2026-07-17 02:38:59.999000+00:00,63432.1,63446.6,63411.0,63411.1,96.696,23.021,2125
2026-07-17 02:39:59.999000+00:00,63411.1,63414.6,63399.0,63409.6,415.958,67.287,4052
2026-07-17 02:40:59.999000+00:00,63409.6,63449.5,63386.0,63440.9,407.581,88.922,4954
2026-07-17 02:41:59.999000+00:00,63440.9,63449.8,63410.2,63449.7,37.758,27.742,1754
2026-07-17 02:42:59.999000+00:00,63449.8,63462.8,63404.6,63404.6,55.274,28.289,1711
2026-07-17 02:43:59.999000+00:00,63404.6,63440.2,63386.0,63436.7,78.209,39.537,2542
2026-07-17 02:44:59.999000+00:00,63436.7,63437.1,63418.0,63426.7,36.007,14.528,1483
2026-07-17 02:45:59.999000+00:00,63426.7,63455.0,63425.4,63455.0,45.437,20.624,1603
2026-07-17 02:46:59.999000+00:00,63455.0,63455.0,63407.4,63420.9,58.138,19.516,2202
2026-07-17 02:47:59.999000+00:00,63420.8,63430.8,63407.2,63414.4,36.677,13.494,1463
2026-07-17 02:48:59.999000+00:00,63414.4,63426.0,63372.9,63373.0,108.404,16.636,2201
2026-07-17 02:49:59.999000+00:00,63373.0,63409.9,63373.0,63409.9,47.979,27.589,1354
2026-07-17 02:50:59.999000+00:00,63409.9,63439.0,63405.0,63409.3,69.349,33.423,2644
2026-07-17 02:51:59.999000+00:00,63409.4,63413.2,63391.3,63391.4,33.847,13.717,1394
2026-07-17 02:52:59.999000+00:00,63391.3,63391.4,63360.0,63380.9,114.68,51.185,2636
2026-07-17 02:53:59.999000+00:00,63380.9,63391.7,63380.9,63388.3,35.735,23.895,1080
2026-07-17 02:54:59.999000+00:00,63388.3,63394.7,63361.5,63361.5,44.389,19.505,1677
2026-07-17 02:55:59.999000+00:00,63361.5,63393.0,63358.0,63392.9,65.731,40.343,2074
2026-07-17 02:56:59.999000+00:00,63393.0,63433.3,63392.9,63433.2,67.546,45.57,1521
2026-07-17 02:57:59.999000+00:00,63433.1,63468.4,63433.1,63468.4,60.695,45.599,1765
2026-07-17 02:58:59.999000+00:00,63468.4,63470.2,63461.1,63461.2,44.766,15.748,1248
2026-07-17 02:59:59.999000+00:00,63461.1,63475.8,63450.0,63457.5,40.539,20.518,1542
2026-07-17 03:00:59.999000+00:00,63457.5,63495.2,63457.5,63495.2,91.038,61.785,2513
2026-07-17 03:01:59.999000+00:00,63495.2,63495.3,63450.1,63453.8,70.66,23.237,2395
2026-07-17 03:02:59.999000+00:00,63453.7,63491.7,63453.7,63473.5,47.395,16.883,2197
2026-07-17 03:03:59.999000+00:00,63473.6,63519.1,63473.6,63514.4,122.359,98.084,2605
2026-07-17 03:04:59.999000+00:00,63514.5,63550.9,63500.9,63532.0,100.598,57.378,2871
2026-07-17 03:05:59.999000+00:00,63532.1,63616.0,63529.6,63605.0,165.473,119.97,5275
2026-07-17 03:06:59.999000+00:00,63604.9,63627.4,63600.9,63622.3,99.449,66.78,2818
2026-07-17 03:07:59.999000+00:00,63622.2,63626.9,63608.6,63608.6,46.385,19.743,1735
2026-07-17 03:08:59.999000+00:00,63608.6,63633.2,63605.6,63609.4,97.818,73.041,2401
2026-07-17 03:09:59.999000+00:00,63609.3,63624.8,63596.3,63596.3,36.621,15.662,1244
2026-07-17 03:10:59.999000+00:00,63596.4,63596.4,63577.6,63577.6,47.973,16.062,1537
2026-07-17 03:11:59.999000+00:00,63577.6,63587.2,63570.0,63587.1,23.049,13.132,1114
2026-07-17 03:12:59.999000+00:00,63587.1,63587.1,63570.6,63573.1,25.069,9.457,682
2026-07-17 03:13:59.999000+00:00,63573.0,63604.9,63573.0,63588.1,43.43,30.106,1318
2026-07-17 03:14:59.999000+00:00,63588.0,63599.0,63588.0,63596.0,23.129,6.334,722
2026-07-17 03:15:59.999000+00:00,63596.0,63615.2,63587.9,63600.1,37.177,24.7,1957
2026-07-17 03:16:59.999000+00:00,63600.2,63639.0,63600.2,63639.0,51.306,33.708,2088
2026-07-17 03:17:59.999000+00:00,63639.0,63663.9,63638.9,63639.5,113.359,79.648,2391
2026-07-17 03:18:59.999000+00:00,63639.5,63678.0,63638.0,63668.1,151.514,126.381,3592
2026-07-17 03:19:59.999000+00:00,63668.1,63675.7,63643.6,63675.7,59.403,34.228,1844
2026-07-17 03:20:59.999000+00:00,63675.6,63675.7,63657.9,63657.9,54.077,24.005,1215
2026-07-17 03:21:59.999000+00:00,63658.0,63658.0,63643.6,63645.4,30.319,12.541,870
2026-07-17 03:22:59.999000+00:00,63645.5,63660.6,63625.2,63660.5,47.942,31.952,1576
2026-07-17 03:23:59.999000+00:00,63660.6,63666.0,63643.7,63652.3,67.106,37.501,2043
2026-07-17 03:24:59.999000+00:00,63652.3,63658.2,63634.2,63641.9,28.665,9.923,1549
2026-07-17 03:25:59.999000+00:00,63641.9,63666.0,63641.9,63658.0,41.519,25.474,1248
2026-07-17 03:26:59.999000+00:00,63658.0,63666.0,63644.7,63665.9,59.135,33.212,1400
2026-07-17 03:27:59.999000+00:00,63665.9,63669.6,63652.5,63660.3,32.642,25.531,1022
2026-07-17 03:28:59.999000+00:00,63660.2,63693.2,63635.5,63644.7,105.606,65.611,3078
2026-07-17 03:29:59.999000+00:00,63644.8,63664.8,63644.7,63650.3,41.348,23.411,1359
2026-07-17 03:30:59.999000+00:00,63650.4,63654.6,63625.9,63626.1,45.689,15.073,1939
2026-07-17 03:31:59.999000+00:00,63626.1,63666.0,63626.0,63645.6,52.764,31.204,1859
2026-07-17 03:32:59.999000+00:00,63645.7,63650.5,63614.0,63628.0,38.025,17.433,1473
2026-07-17 03:33:59.999000+00:00,63628.0,63635.0,63607.0,63625.9,49.448,24.439,1632
2026-07-17 03:34:59.999000+00:00,63625.9,63666.5,63611.0,63665.0,94.04,63.981,2595
2026-07-17 03:35:59.999000+00:00,63665.0,63665.0,63644.6,63662.1,27.718,16.309,1525
2026-07-17 03:36:59.999000+00:00,63662.1,63669.1,63644.0,63644.0,32.265,19.112,1176
2026-07-17 03:37:59.999000+00:00,63644.1,63656.7,63635.2,63635.2,21.338,9.188,1175
2026-07-17 03:38:59.999000+00:00,63635.3,63635.3,63630.0,63635.0,28.81,12.902,771
2026-07-17 03:39:59.999000+00:00,63634.9,63635.2,63634.9,63635.1,15.71,5.643,374
2026-07-17 03:40:59.999000+00:00,63635.1,63635.2,63588.0,63588.0,78.805,15.657,1758
2026-07-17 03:41:59.999000+00:00,63588.0,63588.1,63577.8,63577.9,38.372,4.642,688
2026-07-17 03:42:59.999000+00:00,63577.8,63609.6,63577.8,63609.6,69.051,58.429,1224
2026-07-17 03:43:59.999000+00:00,63609.5,63610.9,63588.7,63601.5,35.85,17.262,838
2026-07-17 03:44:59.999000+00:00,63601.5,63615.1,63574.4,63597.8,131.389,46.811,2087
2026-07-17 03:45:59.999000+00:00,63597.8,63607.0,63557.5,63570.0,89.409,42.567,2110
2026-07-17 03:46:59.999000+00:00,63570.0,63581.7,63539.8,63541.1,156.084,72.055,2123
2026-07-17 03:47:59.999000+00:00,63541.2,63564.4,63514.2,63546.2,150.516,42.885,3828
2026-07-17 03:48:59.999000+00:00,63546.2,63556.3,63543.0,63556.3,20.631,13.581,755
2026-07-17 03:49:59.999000+00:00,63556.3,63556.3,63523.2,63532.8,103.898,73.695,1922
2026-07-17 03:50:59.999000+00:00,63532.9,63532.9,63500.0,63500.0,50.63,13.627,1770
2026-07-17 03:51:59.999000+00:00,63500.0,63509.0,63494.6,63509.0,39.407,19.327,1271
2026-07-17 03:52:59.999000+00:00,63509.0,63539.6,63508.9,63526.5,49.456,31.271,1951
2026-07-17 03:53:59.999000+00:00,63526.5,63536.0,63526.2,63530.8,16.806,7.203,713
2026-07-17 03:54:59.999000+00:00,63530.8,63564.4,63530.7,63540.0,28.866,16.363,1547
2026-07-17 03:55:59.999000+00:00,63540.0,63561.0,63532.8,63561.0,21.561,17.779,986
2026-07-17 03:56:59.999000+00:00,63561.0,63561.0,63548.4,63560.1,33.413,22.89,963
2026-07-17 03:57:59.999000+00:00,63560.0,63560.0,63542.4,63547.7,39.537,12.086,1296
2026-07-17 03:58:59.999000+00:00,63547.7,63551.3,63544.8,63544.9,18.71,3.569,534
2026-07-17 03:59:59.999000+00:00,63544.9,63544.9,63535.6,63538.1,14.699,4.068,516
2026-07-17 04:00:59.999000+00:00,63538.0,63538.1,63491.9,63507.8,90.571,39.931,2169
2026-07-17 04:01:59.999000+00:00,63507.7,63531.9,63495.7,63495.7,41.893,15.252,1581
2026-07-17 04:02:59.999000+00:00,63495.8,63497.8,63478.0,63491.0,55.586,21.61,1382
2026-07-17 04:03:59.999000+00:00,63491.0,63491.0,63453.8,63478.2,48.476,19.523,1714
2026-07-17 04:04:59.999000+00:00,63478.1,63485.0,63470.0,63478.8,31.74,15.09,1039
2026-07-17 04:05:59.999000+00:00,63478.7,63489.0,63478.7,63480.6,22.18,11.826,911
2026-07-17 04:06:59.999000+00:00,63480.6,63480.6,63460.0,63478.3,46.651,18.264,1570
2026-07-17 04:07:59.999000+00:00,63478.3,63478.3,63460.8,63468.9,23.373,9.753,918
2026-07-17 04:08:59.999000+00:00,63468.9,63486.4,63468.9,63481.0,32.798,22.781,1002
2026-07-17 04:09:59.999000+00:00,63481.1,63491.0,63477.9,63477.9,14.701,9.124,677
2026-07-17 04:10:59.999000+00:00,63477.9,63497.7,63471.2,63495.0,37.308,18.254,1117
2026-07-17 04:11:59.999000+00:00,63495.1,63495.1,63475.8,63490.7,26.271,15.394,1088
2026-07-17 04:12:59.999000+00:00,63490.8,63507.5,63490.7,63506.9,59.051,50.838,923
2026-07-17 04:13:59.999000+00:00,63507.0,63519.7,63465.5,63465.6,31.367,10.543,1560
2026-07-17 04:14:59.999000+00:00,63465.5,63471.0,63461.0,63471.0,38.853,13.323,697
2026-07-17 04:15:59.999000+00:00,63470.9,63510.5,63470.9,63502.9,117.381,108.111,2135
2026-07-17 04:16:59.999000+00:00,63503.0,63505.8,63490.0,63490.1,40.738,22.436,874
2026-07-17 04:17:59.999000+00:00,63490.1,63490.1,63445.4,63445.4,49.018,15.902,1212
2026-07-17 04:18:59.999000+00:00,63445.4,63446.5,63427.4,63427.5,45.445,9.368,1225
2026-07-17 04:19:59.999000+00:00,63427.4,63433.0,63281.0,63317.3,1020.519,204.321,14632
2026-07-17 04:20:59.999000+00:00,63317.3,63320.8,63288.0,63320.8,205.564,117.384,4122
2026-07-17 04:21:59.999000+00:00,63320.8,63329.9,63300.0,63315.9,177.771,82.11,3362
2026-07-17 04:22:59.999000+00:00,63315.9,63323.1,63310.0,63320.3,57.496,34.508,1726
2026-07-17 04:23:59.999000+00:00,63320.2,63353.0,63317.7,63350.0,84.272,60.746,2164
2026-07-17 04:24:59.999000+00:00,63350.1,63378.6,63350.0,63374.5,69.511,48.589,1765
2026-07-17 04:25:59.999000+00:00,63374.6,63390.1,63374.5,63390.1,50.932,41.225,1075
2026-07-17 04:26:59.999000+00:00,63390.1,63390.1,63355.0,63365.9,82.675,36.099,1633
2026-07-17 04:27:59.999000+00:00,63366.0,63366.0,63329.0,63342.9,45.277,18.829,1452
2026-07-17 04:28:59.999000+00:00,63342.9,63369.3,63330.8,63341.5,64.101,34.031,2108
2026-07-17 04:29:59.999000+00:00,63341.4,63362.8,63341.4,63362.7,51.907,39.737,1563
2026-07-17 04:30:59.999000+00:00,63362.8,63362.8,63346.0,63346.0,86.127,56.689,1636
2026-07-17 04:31:59.999000+00:00,63346.1,63356.5,63346.0,63356.4,31.674,24.29,779
2026-07-17 04:32:59.999000+00:00,63356.5,63368.2,63324.1,63368.2,62.156,32.257,2371
